,product_bought,Review-AverageRating,DisplayPrice-Amount,ListPrice-Amount,age_sender,diff_age,ratio_recommender,ratio_costumer
2758,1,4.0,119.99,119.99,44,7,0.32432432432432434,0.5
2537,1,4.5,59.99,79.99,23,14,0.2972972972972973,0.5
257,0,4.6,6.99,6.99,41,24,0.35135135135135137,0.65
3824,1,4.2,69.99,69.99,26,9,0.2972972972972973,0.65
2386,1,4.3,39.99,64.99,18,1,0.37837837837837834,0.65
4757,0,4.6,9.99,9.99,44,27,0.3243243243243243,0.65
6286,1,4.6,45.99,64.99,18,1,0.4594594594594595,0.65
1052,0,5.0,94.99,94.99,20,3,0.5135135135135136,0.65
6018,1,4.6,9.99,9.99,26,9,0.35135135135135137,0.65
4797,0,0.0,65.99,65.99,31,14,0.3243243243243243,0.65
4076,1,0.0,69.99,69.99,29,12,0.5135135135135136,0.65
5641,1,4.5,14.99,17.99,39,22,0.32432432432432434,0.65
4683,1,4.8,18.99,18.99,39,22,0.3783783783783784,0.65
2823,1,4.5,7.99,7.99,29,12,0.5135135135135136,0.65
4291,0,4.7,109.99,109.99,42,25,0.2972972972972973,0.65
5912,1,5.0,74.99,74.99,19,2,0.35135135135135137,0.65
979,1,5.0,84.99,84.99,39,22,0.35135135135135137,0.65
5545,1,4.6,14.99,14.99,18,1,0.4594594594594595,0.65
1297,0,4.6,14.99,14.99,42,25,0.40540540540540543,0.65
4701,1,4.3,24.99,34.99,45,28,0.3513513513513513,0.65
2106,1,5.0,89.99,89.99,33,16,0.37837837837837834,0.65
1760,0,4.6,8.99,8.99,17,0,0.5405405405405406,0.65
6281,1,4.5,6.99,6.99,34,14,0.35135135135135137,0.5384615384615384
732,0,4.7,4.99,4.99,45,25,0.37837837837837834,0.5384615384615384
3901,1,4.6,4.99,4.99,44,24,0.45945945945945954,0.5384615384615384
1855,0,4.6,12.99,12.99,45,25,0.3513513513513513,0.5384615384615384
2066,0,0.0,69.99,69.99,35,15,0.32432432432432434,0.5384615384615384
1433,0,0.0,78.99,78.99,44,24,0.32432432432432434,0.5384615384615384
3435,0,3.5,69.99,69.99,22,2,0.40540540540540543,0.5384615384615384
435,1,4.9,19.99,19.99,42,22,0.4324324324324324,0.5384615384615384
2785,1,0.0,29.99,29.99,18,2,0.21621621621621623,0.5384615384615384
3154,0,0.0,12.99,12.99,26,6,0.43243243243243246,0.5384615384615384
6629,0,0.0,126.99,126.99,37,17,0.4594594594594595,0.5384615384615384
5742,1,4.6,6.99,6.99,22,2,0.32432432432432434,0.5384615384615384
1926,0,4.4,21.99,24.99,27,7,0.45945945945945954,0.5384615384615384
2255,0,4.7,3.99,3.99,40,20,0.4864864864864865,0.5384615384615384
6387,1,4.3,12.99,12.99,30,10,0.2702702702702703,0.5384615384615384
1483,1,5.0,79.99,124.99,22,2,0.4864864864864865,0.5384615384615384
3947,1,4.7,5.99,7.99,26,6,0.4594594594594595,0.5384615384615384
3503,1,4.6,24.99,24.99,18,2,0.2702702702702703,0.5384615384615384
374,1,5.0,24.99,30.99,44,24,0.45945945945945954,0.5384615384615384
6234,1,3.7,82.99,82.99,29,9,0.40540540540540543,0.5384615384615384
925,0,3.0,12.99,14.99,19,1,0.35135135135135137,0.5384615384615384
4086,1,4.5,4.99,4.99,17,3,0.4324324324324324,0.5384615384615384
5618,0,4.6,3.99,3.99,28,8,0.32432432432432434,0.5384615384615384
794,1,4.8,9.99,19.99,20,0,0.5135135135135136,0.5384615384615384
3796,1,4.5,19.99,19.99,22,2,0.4864864864864865,0.5384615384615384
4295,0,4.6,699.99,699.99,28,8,0.37837837837837834,0.5384615384615384
5093,1,4.6,2.19,2.19,17,8,0.48648648648648646,0.7307692307692307
5008,1,4.6,39.99,39.99,34,9,0.2972972972972973,0.7307692307692307
5343,0,4.4,49.99,79.99,34,9,0.5135135135135135,0.7307692307692307
327,1,4.5,38.99,44.99,37,12,0.24324324324324326,0.7307692307692307
4597,1,4.2,69.99,69.99,17,8,0.35135135135135137,0.7307692307692307
5664,1,4.3,29.99,29.99,17,8,0.43243243243243246,0.7307692307692307
2086,1,5.0,24.99,24.99,27,2,0.45945945945945954,0.7307692307692307
4805,1,4.9,5.99,5.99,24,1,0.5135135135135135,0.7307692307692307
6979,1,4.7,19.99,19.99,27,2,0.32432432432432434,0.7307692307692307
4448,1,4.6,17.99,17.99,36,11,0.3783783783783784,0.7307692307692307
4165,0,4.8,14.99,14.99,41,16,0.37837837837837834,0.7307692307692307
6924,1,4.4,39.99,39.99,28,3,0.32432432432432434,0.7307692307692307
2311,1,4.6,9.99,9.99,41,16,0.7027027027027027,0.7307692307692307
548,1,5.0,17.99,17.99,18,7,0.4324324324324324,0.7307692307692307
1210,0,5.0,74.99,74.99,25,0,0.5675675675675677,0.7307692307692307
4669,1,5.0,79.99,79.99,45,20,0.3783783783783784,0.7307692307692307
911,1,5.0,124.99,124.99,33,8,0.2972972972972973,0.7307692307692307
3399,1,4.6,9.99,9.99,23,2,0.48648648648648646,0.7307692307692307
5610,1,4.4,14.99,14.99,22,3,0.5135135135135135,0.7307692307692307
3799,1,4.8,7.99,12.99,26,1,0.2972972972972973,0.7307692307692307
2803,0,4.2,24.99,24.99,23,2,0.48648648648648646,0.7307692307692307
3818,0,0.0,54.99,54.99,20,5,0.45945945945945954,0.7307692307692307
5096,1,4.4,14.99,14.99,41,16,0.43243243243243246,0.7307692307692307
781,0,4.6,16.99,16.99,41,16,0.43243243243243246,0.7307692307692307
2048,1,4.3,39.99,39.99,21,4,0.4054054054054054,0.7307692307692307
4264,0,4.5,4.99,4.99,24,1,0.2702702702702703,0.7307692307692307
2678,1,4.7,59.99,98.99,45,17,0.4324324324324324,0.7272727272727273
1481,1,4.4,45.99,45.99,35,7,0.24324324324324323,0.7272727272727273
663,1,3.0,99.99,99.99,30,2,0.2162162162162162,0.7272727272727273
3693,1,0.0,69.99,69.99,33,5,0.2702702702702703,0.7272727272727273
6175,0,0.0,69.99,69.99,27,1,0.5135135135135135,0.7272727272727273
2656,0,4.7,24.99,24.99,17,11,0.4594594594594595,0.7272727272727273
2196,1,4.4,64.99,64.99,40,12,0.40540540540540543,0.7272727272727273
1471,0,4.6,79.99,79.99,39,11,0.3783783783783784,0.7272727272727273
2917,1,0.0,54.99,54.99,18,10,0.29729729729729726,0.7272727272727273
3160,1,4.6,17.99,17.99,41,13,0.43243243243243246,0.7272727272727273
5365,1,4.8,19.99,19.99,37,9,0.40540540540540543,0.7272727272727273
53,1,3.0,99.99,99.99,27,1,0.5135135135135135,0.7272727272727273
590,0,0.0,64.99,64.99,45,17,0.45945945945945943,0.7272727272727273
6225,0,4.6,6.99,6.99,44,16,0.45945945945945954,0.7272727272727273
6121,1,4.6,14.99,14.99,16,12,0.45945945945945943,0.7272727272727273
3460,1,4.6,29.99,29.99,43,15,0.3243243243243243,0.7272727272727273
4019,1,0.0,21.99,21.99,26,2,0.4054054054054054,0.7272727272727273
1397,1,4.0,64.99,64.99,30,2,0.2702702702702703,0.7272727272727273
788,1,4.2,109.99,109.99,39,11,0.32432432432432434,0.7272727272727273
4434,1,0.0,14.99,14.99,35,7,0.3783783783783784,0.7272727272727273
2897,0,0.0,14.99,14.99,22,6,0.5135135135135135,0.7272727272727273
418,1,4.6,14.99,14.99,45,17,0.37837837837837834,0.7272727272727273
4091,0,0.0,79.99,79.99,31,4,0.3513513513513513,0.6538461538461539
200,1,4.3,27.99,27.99,36,9,0.37837837837837834,0.6538461538461539
3532,1,0.0,94.99,94.99,29,2,0.5675675675675675,0.6538461538461539
4292,1,4.6,109.99,109.99,42,15,0.5405405405405406,0.6538461538461539
2299,1,4.25,12.99,14.99,17,10,0.4054054054054054,0.6538461538461539
5181,1,4.5,69.99,69.99,36,9,0.3513513513513513,0.6538461538461539
451,1,4.6,699.99,699.99,40,13,0.4864864864864865,0.6538461538461539
1369,0,4.5,9.99,17.99,32,5,0.40540540540540543,0.6538461538461539
2505,1,4.0,17.99,17.99,27,0,0.2702702702702703,0.6538461538461539
308,0,0.0,69.99,69.99,27,0,0.35135135135135137,0.6538461538461539
6712,0,4.0,24.99,24.99,20,7,0.16216216216216217,0.6538461538461539
6285,0,4.7,29.99,29.99,37,10,0.2162162162162162,0.6538461538461539
2816,1,4.5,7.99,7.99,32,5,0.40540540540540543,0.6538461538461539
472,0,4.6,11.99,11.99,19,8,0.4864864864864865,0.6538461538461539
345,0,4.7,3.99,5.99,35,8,0.2702702702702703,0.6538461538461539
89,1,4.6,5.99,5.99,27,0,0.5405405405405406,0.6538461538461539
4089,1,4.7,6.99,6.99,44,17,0.5405405405405406,0.6538461538461539
1696,1,5.0,15.99,15.99,38,11,0.43243243243243246,0.6538461538461539
1513,1,4.5,9.99,9.99,33,6,0.45945945945945954,0.6538461538461539
1895,1,4.0,119.99,119.99,37,10,0.5135135135135135,0.6538461538461539
4508,1,4.8,9.99,9.99,37,10,0.24324324324324326,0.6538461538461539
5677,1,4.6,5.99,5.99,31,4,0.3243243243243243,0.6538461538461539
760,0,4.8,9.99,9.99,23,4,0.37837837837837834,0.6538461538461539
5432,1,4.9,134.99,134.99,45,18,0.3783783783783784,0.6538461538461539
2296,1,3.8,39.99,44.99,20,7,0.5135135135135135,0.6538461538461539
5875,0,4.8,9.99,9.99,18,9,0.4864864864864865,0.6538461538461539
1585,1,4.6,9.99,9.99,24,2,0.40540540540540543,0.5384615384615384
4778,0,0.0,14.99,14.99,32,10,0.35135135135135137,0.5384615384615384
866,0,4.8,9.99,9.99,21,1,0.2972972972972973,0.5384615384615384
4931,0,0.0,64.99,64.99,28,6,0.24324324324324328,0.5384615384615384
3644,1,3.25,10.0,10.0,21,1,0.3513513513513513,0.5384615384615384
6819,0,0.0,34.99,54.99,37,15,0.5135135135135136,0.5384615384615384
1768,1,0.0,8.99,8.99,27,5,0.24324324324324328,0.5384615384615384
4010,0,3.8,19.99,19.99,19,3,0.4594594594594595,0.5384615384615384
822,1,4.4,19.99,19.99,41,19,0.7027027027027027,0.5384615384615384
3582,1,4.5,39.99,39.99,27,5,0.43243243243243246,0.5384615384615384
4139,0,4.7,2.99,2.99,33,11,0.2702702702702703,0.5384615384615384
751,0,4.5,19.99,19.99,29,7,0.45945945945945954,0.5384615384615384
2633,1,4.8,7.0,9.99,43,21,0.40540540540540543,0.5384615384615384
1764,1,4.6,39.99,54.99,29,7,0.4594594594594595,0.5384615384615384
6176,0,3.8,19.99,19.99,28,6,0.40540540540540543,0.5384615384615384
2212,1,4.7,4.99,4.99,35,13,0.2972972972972973,0.5384615384615384
4218,1,5.0,89.99,89.99,27,5,0.24324324324324328,0.5384615384615384
2279,1,3.0,69.99,69.99,27,5,0.2972972972972973,0.5384615384615384
5560,1,4.6,12.99,12.99,17,5,0.35135135135135137,0.5384615384615384
2672,0,3.0,99.99,99.99,28,6,0.5405405405405406,0.5384615384615384
4918,0,4.6,5.99,5.99,28,6,0.5405405405405406,0.5384615384615384
1621,0,5.0,24.99,24.99,23,1,0.48648648648648646,0.5384615384615384
1602,1,3.8,69.99,69.99,41,19,0.43243243243243246,0.5384615384615384
1683,0,5.0,124.99,124.99,17,5,0.35135135135135137,0.5384615384615384
5262,1,5.0,10.99,10.99,27,5,0.5405405405405406,0.5384615384615384
5739,1,3.8,39.99,44.99,44,22,0.45945945945945954,0.5384615384615384
1631,0,4.3,19.99,19.99,41,0,0.5945945945945946,0.5294117647058824
1616,0,4.6,29.99,29.99,31,10,0.3243243243243243,0.5294117647058824
400,0,3.8,23.99,23.99,42,1,0.5945945945945946,0.5294117647058824
5997,1,4.7,4.99,4.99,24,17,0.3513513513513513,0.5294117647058824
5662,1,0.0,8.99,8.99,25,16,0.37837837837837834,0.5294117647058824
4841,0,0.0,15.99,15.99,24,17,0.40540540540540543,0.5294117647058824
4913,0,4.8,39.99,39.99,28,13,0.35135135135135137,0.5294117647058824
5636,0,4.2,69.99,69.99,37,4,0.4864864864864865,0.5294117647058824
1193,0,4.5,5.99,5.99,35,6,0.3243243243243243,0.5294117647058824
5006,1,4.4,39.99,39.99,21,20,0.4054054054054054,0.5294117647058824
3275,1,4.9,109.99,109.99,22,19,0.32432432432432434,0.5294117647058824
709,1,4.5,6.99,6.99,30,11,0.2162162162162162,0.5294117647058824
6199,1,4.6,24.99,24.99,18,23,0.5675675675675677,0.5294117647058824
5915,0,0.0,64.99,64.99,37,4,0.5135135135135135,0.5294117647058824
5818,1,5.0,29.99,29.99,17,24,0.2972972972972973,0.5294117647058824
560,1,4.8,17.99,17.99,24,17,0.40540540540540543,0.5294117647058824
4171,1,4.3,29.99,29.99,24,17,0.6216216216216217,0.5294117647058824
3619,1,4.5,11.99,15.99,33,4,0.45945945945945954,0.48484848484848486
5670,1,0.0,69.99,69.99,26,11,0.4594594594594595,0.48484848484848486
962,0,3.8,29.99,29.99,29,8,0.4864864864864865,0.48484848484848486
1960,0,4.4,12.99,12.99,19,18,0.4594594594594595,0.48484848484848486
1546,0,4.6,8.99,8.99,31,6,0.45945945945945943,0.48484848484848486
1283,0,5.0,6.99,6.99,26,11,0.43243243243243246,0.48484848484848486
739,0,4.3,19.99,19.99,37,0,0.2162162162162162,0.48484848484848486
3087,1,4.5,7.99,7.99,35,2,0.2702702702702703,0.48484848484848486
2211,1,4.5,7.99,7.99,41,4,0.7027027027027027,0.48484848484848486
4285,1,4.6,39.99,39.99,36,1,0.3783783783783784,0.48484848484848486
417,1,4.1,34.99,49.99,27,10,0.2972972972972973,0.48484848484848486
2396,1,4.9,11.99,11.99,17,20,0.5675675675675677,0.48484848484848486
680,0,0.0,39.99,39.99,29,8,0.4594594594594595,0.48484848484848486
525,1,0.0,89.99,89.99,42,5,0.5405405405405406,0.48484848484848486
2025,0,4.5,29.99,43.99,37,0,0.4594594594594595,0.48484848484848486
1050,0,4.1,11.99,11.99,23,14,0.48648648648648646,0.48484848484848486
5303,0,4.7,309.99,369.99,37,0,0.37837837837837834,0.48484848484848486
6952,0,4.6,9.99,9.99,28,9,0.32432432432432434,0.48484848484848486
4608,0,0.0,29.99,29.99,23,14,0.48648648648648646,0.48484848484848486
5263,1,4.9,134.99,134.99,41,4,0.5945945945945946,0.48484848484848486
1916,0,4.5,9.99,9.99,39,2,0.16216216216216217,0.48484848484848486
1267,0,4.3,39.99,39.99,26,11,0.21621621621621623,0.48484848484848486
2782,1,4.6,29.99,29.99,32,5,0.2702702702702703,0.48484848484848486
3946,1,4.6,29.99,29.99,27,10,0.24324324324324328,0.48484848484848486
6736,0,5.0,84.99,84.99,45,8,0.3783783783783784,0.48484848484848486
1980,1,4.7,309.99,369.99,27,10,0.5135135135135135,0.48484848484848486
5655,1,5.0,39.99,39.99,29,8,0.45945945945945954,0.48484848484848486
1111,0,4.7,29.99,29.99,39,2,0.3783783783783784,0.48484848484848486
6635,0,4.4,44.99,44.99,37,0,0.4594594594594595,0.48484848484848486
30,1,4.5,9.99,17.99,40,3,0.40540540540540543,0.48484848484848486
1997,1,4.7,3.99,3.99,30,7,0.32432432432432434,0.48484848484848486
5600,0,2.7,4.99,4.99,28,9,0.35135135135135137,0.48484848484848486
6760,1,4.4,6.99,9.99,35,2,0.5135135135135136,0.48484848484848486
3860,1,3.8,19.99,19.99,43,6,0.24324324324324326,0.5833333333333334
4676,1,4.7,8.99,8.99,31,6,0.45945945945945943,0.5833333333333334
1480,1,4.5,39.99,39.99,29,8,0.48648648648648646,0.5833333333333334
6803,0,0.0,24.99,24.99,35,2,0.40540540540540543,0.5833333333333334
4135,1,5.0,8.99,8.99,41,4,0.43243243243243246,0.5833333333333334
4992,1,4.6,16.99,16.99,44,7,0.5675675675675677,0.5833333333333334
3789,0,4.5,174.99,174.99,36,1,0.40540540540540543,0.5833333333333334
6955,1,4.6,8.99,8.99,28,9,0.29729729729729726,0.5833333333333334
937,1,0.0,126.99,126.99,35,2,0.3783783783783784,0.5833333333333334
735,0,0.0,54.99,54.99,18,19,0.4324324324324324,0.5833333333333334
5369,0,4.5,59.99,69.99,26,11,0.2972972972972973,0.5833333333333334
684,0,0.0,126.99,126.99,33,4,0.40540540540540543,0.5833333333333334
5286,1,4.2,69.99,69.99,45,25,0.4054054054054054,0.6190476190476191
5029,0,3.0,69.99,69.99,26,6,0.37837837837837834,0.6190476190476191
5264,1,4.8,9.99,9.99,29,9,0.4864864864864865,0.6190476190476191
2984,1,3.2,29.99,29.99,37,17,0.4594594594594595,0.6190476190476191
4189,0,0.0,94.99,94.99,42,22,0.32432432432432434,0.6190476190476191
5868,1,5.0,17.99,17.99,28,8,0.5405405405405406,0.6190476190476191
1419,1,4.8,9.99,9.99,33,13,0.40540540540540543,0.6190476190476191
356,1,4.5,49.99,49.99,32,12,0.45945945945945954,0.6190476190476191
4921,1,5.0,184.99,184.99,30,10,0.48648648648648646,0.6190476190476191
362,1,4.8,14.99,14.99,21,1,0.3513513513513513,0.6190476190476191
2746,0,4.7,3.99,3.99,43,23,0.32432432432432434,0.6190476190476191
6856,1,5.0,9.99,26.99,24,4,0.6216216216216217,0.6190476190476191
6820,1,5.0,94.99,94.99,19,1,0.4594594594594595,0.6190476190476191
1792,0,4.5,6.99,6.99,29,9,0.32432432432432434,0.6190476190476191
3746,0,4.0,12.49,12.49,17,3,0.2972972972972973,0.6190476190476191
3463,1,4.6,9.99,9.99,26,6,0.4594594594594595,0.6190476190476191
138,0,4.2,69.99,69.99,29,9,0.2972972972972973,0.6190476190476191
2970,1,4.5,69.99,69.99,29,9,0.3513513513513513,0.6190476190476191
4703,0,0.0,69.99,69.99,20,0,0.5135135135135135,0.6190476190476191
4022,0,4.0,29.99,29.99,44,24,0.24324324324324326,0.6190476190476191
807,1,4.3,4.99,4.99,37,17,0.40540540540540543,0.6190476190476191
2494,0,4.0,29.99,29.99,28,3,0.5405405405405406,0.5625
2874,1,0.0,89.99,89.99,29,2,0.4594594594594595,0.5625
312,1,5.0,16.99,17.99,32,1,0.3513513513513513,0.5625
4283,1,4.6,12.99,12.99,37,6,0.4864864864864865,0.5625
248,1,4.4,34.99,34.99,25,6,0.5405405405405406,0.5625
4128,1,4.7,6.99,6.99,37,6,0.40540540540540543,0.5625
3403,1,0.0,24.99,24.99,44,13,0.5405405405405406,0.5625
4061,0,0.0,19.99,19.99,40,9,0.45945945945945943,0.5625
5597,1,4.2,20.99,20.99,33,2,0.2702702702702703,0.5625
5963,0,0.0,28.99,28.99,33,2,0.21621621621621623,0.5625
1783,0,3.8,29.99,29.99,43,12,0.35135135135135137,0.5625
6519,0,4.0,29.99,29.99,29,2,0.5675675675675675,0.5625
245,1,4.4,39.99,39.99,20,11,0.3243243243243243,0.5625
190,1,4.8,14.99,14.99,34,3,0.3243243243243243,0.5625
1365,1,4.3,49.99,64.99,18,13,0.3783783783783784,0.5625
3595,0,4.2,20.99,20.99,30,1,0.48648648648648646,0.5625
561,1,3.8,29.99,29.99,29,2,0.4594594594594595,0.5625
3949,1,2.7,4.99,4.99,29,2,0.4054054054054054,0.5625
5297,0,4.5,11.99,11.99,29,2,0.3513513513513513,0.5625
3149,1,4.4,5.99,6.99,27,4,0.2702702702702703,0.5625
2600,0,3.2,29.99,29.99,44,13,0.24324324324324326,0.5625
6217,0,1.0,106.99,106.99,18,13,0.37837837837837834,0.5625
6997,1,4.7,14.99,14.99,41,10,0.43243243243243246,0.5625
6647,1,4.3,139.99,149.99,31,0,0.3243243243243243,0.5625
5330,0,0.0,33.99,33.99,17,14,0.2972972972972973,0.5625
188,0,4.6,7.99,10.0,40,9,0.40540540540540543,0.5625
636,1,4.8,9.99,9.99,34,3,0.35135135135135137,0.5625
1875,1,5.0,39.99,39.99,28,3,0.37837837837837834,0.5625
4445,0,0.0,9.99,9.99,30,1,0.2702702702702703,0.5625
5741,0,0.0,33.99,33.99,17,14,0.2972972972972973,0.5625
2865,1,4.7,3.49,3.49,44,13,0.5675675675675677,0.5625
5023,0,5.0,39.99,39.99,26,5,0.43243243243243246,0.5625
4881,1,4.2,37.99,37.99,22,2,0.37837837837837834,0.5714285714285714
6665,0,5.0,124.99,124.99,38,14,0.24324324324324323,0.5714285714285714
6624,1,4.4,19.99,19.99,20,4,0.45945945945945954,0.5714285714285714
1821,0,4.7,7.99,7.99,20,4,0.45945945945945954,0.5714285714285714
393,1,4.7,4.99,4.99,37,13,0.2162162162162162,0.5714285714285714
5823,1,3.8,69.99,69.99,28,4,0.35135135135135137,0.5714285714285714
3014,1,5.0,169.99,169.99,34,10,0.5135135135135135,0.5714285714285714
5322,0,2.5,9.99,9.99,45,21,0.3513513513513513,0.5714285714285714
2374,1,5.0,42.99,42.99,29,5,0.6486486486486486,0.5714285714285714
2655,1,4.7,3.49,3.49,28,4,0.24324324324324323,0.5714285714285714
4107,1,3.8,39.99,44.99,26,2,0.4594594594594595,0.5714285714285714
537,0,3.6,13.99,13.99,31,7,0.1891891891891892,0.5714285714285714
1589,0,0.0,4.99,4.99,41,17,0.7027027027027027,0.5714285714285714
5570,1,4.3,3.99,3.99,34,10,0.35135135135135137,0.5714285714285714
2863,0,3.2,69.99,69.99,43,19,0.4594594594594595,0.5714285714285714
1132,0,0.0,69.99,69.99,28,4,0.4324324324324324,0.5714285714285714
466,1,4.7,4.99,4.99,30,6,0.2702702702702703,0.5714285714285714
449,1,4.4,64.99,64.99,29,5,0.43243243243243246,0.5714285714285714
6360,0,0.0,4.99,4.99,37,13,0.4594594594594595,0.5714285714285714
1991,1,2.7,4.99,4.99,24,0,0.6216216216216217,0.5714285714285714
595,0,0.0,24.99,24.99,34,10,0.24324324324324326,0.5714285714285714
5932,0,4.6,4.99,4.99,30,4,0.48648648648648646,0.38095238095238093
554,0,0.0,66.99,66.99,27,1,0.32432432432432434,0.38095238095238093
6248,0,4.5,19.99,19.99,33,7,0.21621621621621623,0.38095238095238093
6204,0,4.6,24.99,24.99,29,3,0.32432432432432434,0.38095238095238093
426,1,4.7,7.99,7.99,19,7,0.4324324324324324,0.38095238095238093
3074,0,4.5,99.99,99.99,26,0,0.3783783783783784,0.38095238095238093
6793,1,4.6,24.99,24.99,35,9,0.2972972972972973,0.38095238095238093
5466,1,4.3,3.99,3.99,17,9,0.2702702702702703,0.38095238095238093
1407,1,4.6,9.99,9.99,21,5,0.32432432432432434,0.38095238095238093
1763,0,0.0,33.99,33.99,27,1,0.5405405405405406,0.38095238095238093
318,1,4.1,21.99,27.99,27,1,0.43243243243243246,0.38095238095238093
4372,1,0.0,69.99,69.99,41,15,0.2702702702702703,0.38095238095238093
3335,1,5.0,9.99,26.99,19,7,0.4594594594594595,0.38095238095238093
1133,0,0.0,21.99,21.99,30,4,0.2702702702702703,0.38095238095238093
4776,0,4.3,39.99,39.99,20,6,0.3783783783783784,0.38095238095238093
6231,0,5.0,2.99,2.99,34,8,0.2972972972972973,0.38095238095238093
297,0,0.0,89.99,89.99,26,0,0.2972972972972973,0.38095238095238093
1894,0,0.0,64.99,64.99,20,6,0.24324324324324323,0.38095238095238093
3810,0,0.0,59.99,59.99,38,12,0.4054054054054054,0.38095238095238093
3348,0,4.2,69.99,69.99,28,2,0.40540540540540543,0.38095238095238093
3920,1,4.4,29.99,29.99,37,11,0.3783783783783784,0.38095238095238093
6029,1,4.7,14.99,14.99,41,8,0.7027027027027027,0.47619047619047616
1355,1,4.6,9.99,9.99,30,3,0.5945945945945946,0.47619047619047616
792,1,4.5,7.99,7.99,31,2,0.3513513513513513,0.47619047619047616
6119,1,4.5,9.99,17.99,39,6,0.37837837837837834,0.47619047619047616
681,0,4.7,7.99,7.99,45,12,0.29729729729729726,0.47619047619047616
6974,0,4.0,899.99,899.99,30,3,0.40540540540540543,0.47619047619047616
3525,0,4.3,19.99,19.99,18,15,0.21621621621621623,0.47619047619047616
4645,1,4.5,7.99,7.99,17,16,0.35135135135135137,0.47619047619047616
5110,1,5.0,39.99,39.99,28,5,0.40540540540540543,0.47619047619047616
1500,1,4.7,3.99,3.99,32,1,0.3513513513513513,0.47619047619047616
4212,0,4.4,19.99,19.99,28,5,0.24324324324324323,0.47619047619047616
1648,1,4.7,2.99,2.99,29,4,0.43243243243243246,0.47619047619047616
6410,0,4.6,4.99,4.99,35,2,0.37837837837837834,0.47619047619047616
1417,0,4.4,29.99,44.99,29,4,0.4594594594594595,0.47619047619047616
874,1,4.6,6.99,6.99,28,5,0.37837837837837834,0.47619047619047616
3842,1,4.7,89.99,89.99,27,6,0.3513513513513513,0.47619047619047616
3512,0,4.6,12.99,12.99,40,7,0.4864864864864865,0.47619047619047616
1200,0,4.0,899.99,899.99,17,16,0.29729729729729726,0.47619047619047616
1575,0,4.6,19.99,29.99,37,4,0.2162162162162162,0.47619047619047616
5401,0,0.0,84.99,84.99,41,8,0.35135135135135137,0.47619047619047616
5285,0,4.2,69.99,69.99,45,12,0.29729729729729726,0.47619047619047616
5942,1,4.5,6.99,6.99,29,3,0.4864864864864865,0.6666666666666666
468,1,4.6,9.99,9.99,41,15,0.37837837837837834,0.6666666666666666
196,1,4.6,17.99,17.99,19,7,0.35135135135135137,0.6666666666666666
6348,1,4.0,29.99,29.99,18,8,0.2972972972972973,0.6666666666666666
4632,0,0.0,89.99,119.99,19,7,0.4324324324324324,0.6666666666666666
1242,0,0.0,8.99,8.99,28,2,0.3243243243243243,0.6666666666666666
1070,1,3.8,29.99,29.99,42,16,0.2972972972972973,0.6666666666666666
3286,1,4.6,14.99,14.99,35,9,0.4324324324324324,0.6666666666666666
4895,1,3.0,26.99,29.99,17,9,0.2702702702702703,0.6666666666666666
3880,0,4.7,3.99,3.99,37,11,0.40540540540540543,0.6666666666666666
5930,0,4.8,7.0,9.99,30,4,0.3513513513513513,0.6666666666666666
6606,0,0.0,59.99,59.99,28,2,0.5405405405405406,0.6666666666666666
6145,1,4.5,19.99,19.99,43,17,0.3243243243243243,0.6666666666666666
176,0,4.0,17.99,17.99,29,3,0.6486486486486486,0.6666666666666666
4433,1,4.5,59.99,79.99,37,11,0.37837837837837834,0.6666666666666666
1341,1,4.8,9.99,9.99,37,11,0.2702702702702703,0.6666666666666666
